,similarity,response_time
"(50, 80)",0.37755102040816324,3.7901952192846653
"(50, 81)",0.673469387755102,3.572705989390348
"(50, 82)",0.42857142857142855,3.815221972050874
"(50, 83)",0.35714285714285715,3.677069735314165
"(50, 84)",0.5204081632653061,3.5687938995450454
"(50, 85)",0.5918367346938775,3.7742970548899826
"(50, 86)",0.6632653061224489,3.469477061676768
"(50, 87)",0.5306122448979592,3.8284728391128673
"(50, 88)",0.30612244897959184,3.7618831268378665
"(50, 89)",0.2653061224489796,3.80347252679321
"(50, 90)",0.1326530612244898,3.375952708500403
"(50, 91)",0.2857142857142857,3.5580407370318166
"(50, 92)",0.46938775510204084,3.712732223282873
"(50, 93)",0.19387755102040816,3.561482529949259
"(50, 94)",0.15306122448979592,3.0531149399586215
"(50, 95)",0.5204081632653061,3.526176193050135
"(50, 96)",0.3877551020408163,3.662469145471016
"(50, 97)",0.23469387755102042,3.3168425181201684
"(50, 98)",0.5408163265306123,3.5681622564245803
"(50, 99)",0.29591836734693877,3.408251918917117
"(51, 52)",0.4387755102040816,3.690156466082523
"(51, 53)",0.3469387755102041,3.4313362575712656
"(51, 54)",0.7040816326530612,3.6676979655618065
"(51, 55)",0.7755102040816326,3.2272943637587805
"(51, 56)",0.3673469387755102,3.7385891963695657
"(51, 57)",0.3979591836734694,3.874533390780108
"(51, 58)",0.24489795918367346,3.626216541165891
"(51, 59)",0.6224489795918368,3.6417796275554557
"(51, 60)",0.37755102040816324,3.8006904688748446
"(51, 61)",0.5816326530612245,3.6262922414711545
"(51, 62)",0.17346938775510204,3.2723010853604153
"(51, 63)",0.336734693877551,3.72164158694512
"(51, 64)",0.2857142857142857,3.446307790690455
"(51, 65)",0.7142857142857143,3.674026370048523
"(51, 66)",0.1326530612244898,3.407512520955614
"(51, 67)",0.23469387755102042,3.5552326784477577
"(51, 68)",0.3673469387755102,3.7474684725459824
"(51, 69)",0.6326530612244898,3.7883048779086064
"(51, 70)",0.4897959183673469,3.7092770709903964
"(51, 71)",0.5204081632653061,3.8270775712696854
"(51, 72)",0.17346938775510204,3.4751734056715238
"(51, 73)",0.5306122448979592,3.8713210033158125
"(51, 74)",0.32653061224489793,3.7713936447003564
"(51, 75)",0.1326530612244898,3.4548686211759394
"(51, 76)",0.5,3.5959964465657506
"(51, 77)",0.3979591836734694,3.5310455341088143
"(51, 78)",0.5918367346938775,3.5210112530157107
"(51, 79)",0.37755102040816324,3.813622124698184
"(51, 80)",0.5204081632653061,3.5624060208818555
"(51, 81)",0.5714285714285714,3.6380685853143024
"(51, 82)",0.40816326530612246,3.598125871745023
"(51, 83)",0.5,3.7627517634204457
"(51, 84)",0.6530612244897959,3.4996046468896687
"(51, 85)",0.6428571428571429,3.5906957897272975
"(51, 86)",0.7040816326530612,3.764211025021293
"(51, 87)",0.29591836734693877,3.6784915424819684
"(51, 88)",0.17346938775510204,3.3413641369861105
"(51, 89)",0.10204081632653061,3.1572697260163047
"(51, 90)",0.14285714285714285,3.3812694496342113
"(51, 91)",0.5408163265306123,3.674287276225047
"(51, 92)",0.3979591836734694,3.9583164233119548
"(51, 93)",0.08163265306122448,3.3820941030979155
"(51, 94)",0.02040816326530612,2.926785041365707
"(51, 95)",0.6836734693877551,3.5205988894615854
"(51, 96)",0.3163265306122449,3.5455929559210073
"(51, 97)",0.15306122448979592,3.7478202338767264
"(51, 98)",0.6020408163265306,3.8219170180042235
"(51, 99)",0.09183673469387756,3.3682120458214686
"(52, 53)",0.25510204081632654,3.7699157866564663
"(52, 54)",0.5816326530612245,3.2569018966060574
"(52, 55)",0.4897959183673469,3.702225826003335
"(52, 56)",0.5306122448979592,3.4137822335904784
"(52, 57)",0.3673469387755102,3.802799874702386
"(52, 58)",0.7346938775510204,3.2618010527378805
"(52, 59)",0.5204081632653061,3.7589882407032076
"(52, 60)",0.5306122448979592,3.5481608849819577
"(52, 61)",0.46938775510204084,3.8570168454732214
"(52, 62)",0.5102040816326531,3.5458726759226815
"(52, 63)",0.5714285714285714,3.4964380705798113
"(52, 64)",0.37755102040816324,3.4994113743305206
"(52, 65)",0.46938775510204084,3.6242840415553044
"(52, 66)",0.3163265306122449,3.7448435194857486
"(52, 67)",0.46938775510204084,3.49327204482896
"(52, 68)",0.42857142857142855,3.857158860616517
"(52, 69)",0.5510204081632653,3.8028986709458485
"(52, 70)",0.5510204081632653,3.669974225061434
"(52, 71)",0.45918367346938777,3.7810575478785746
"(52, 72)",0.32653061224489793,3.3929965889879634
"(52, 73)",0.32653061224489793,3.7072389891334607
"(52, 74)",0.5,3.865638645071732
"(52, 75)",0.2857142857142857,3.8149455439331184
"(52, 76)",0.673469387755102,3.6553564459374805
"(52, 77)",0.8571428571428571,3.274244580061539
"(52, 78)",0.6632653061224489,3.5506146717071534
"(52, 79)",0.5408163265306123,3.6791532971642233
"(52, 80)",0.6632653061224489,3.43784897219051
"(52, 81)",0.30612244897959184,3.703708682143897
"(52, 82)",0.7142857142857143,3.320392912727291
"(52, 83)",0.5306122448979592,3.879760511716207
"(52, 84)",0.45918367346938777,3.5363419415621924
"(52, 85)",0.5408163265306123,3.4266348437026695
"(52, 86)",0.336734693877551,3.379592574033581
"(52, 87)",0.20408163265306123,3.5643564824547087
"(52, 88)",0.6326530612244898,3.3986995935440065
"(52, 89)",0.1836734693877551,3.5086372641094945
"(52, 90)",0.37755102040816324,3.4731463703242214
"(52, 91)",0.40816326530612246,3.559235938466512
"(52, 92)",0.5204081632653061,3.6288324715727467
"(52, 93)",0.3469387755102041,3.5162897755246645
"(52, 94)",0.22448979591836735,3.3615284428514283
"(52, 95)",0.40816326530612246,3.468759779308153
"(52, 96)",0.4387755102040816,3.756156778968541
"(52, 97)",0.30612244897959184,3.518154157291759
"(52, 98)",0.6020408163265306,3.766430715544034
"(52, 99)",0.3469387755102041,3.5857675774344084
"(53, 54)",0.42857142857142855,3.707199513384726
"(53, 55)",0.5510204081632653,3.4052940042955533
"(53, 56)",0.336734693877551,3.3044629975369104
"(53, 57)",0.41836734693877553,3.3688500835261213
"(53, 58)",0.22448979591836735,3.493923050458314
"(53, 59)",0.336734693877551,3.3857326649744577
"(53, 60)",0.35714285714285715,3.6932304066580697
"(53, 61)",0.24489795918367346,3.5815547574650157
"(53, 62)",0.5408163265306123,3.559062863255406
"(53, 63)",0.32653061224489793,3.525360543476908
"(53, 64)",0.4897959183673469,3.6726093595488027
"(53, 65)",0.45918367346938777,3.542616438865662
"(53, 66)",0.4387755102040816,3.5561524451336015
"(53, 67)",0.5204081632653061,3.4864787977432536
"(53, 68)",0.5102040816326531,3.5187135029722145
"(53, 69)",0.3979591836734694,3.50150711164562
"(53, 70)",0.5612244897959183,3.558269302741341
"(53, 71)",0.23469387755102042,3.431194216833202
"(53, 72)",0.29591836734693877,3.4230879147847495
"(53, 73)",0.37755102040816324,3.5807196682149716
"(53, 74)",0.20408163265306123,3.3988162136485434
"(53, 75)",0.30612244897959184,3.3440001915608133
"(53, 76)",0.3469387755102041,3.1605424086252847
"(53, 77)",0.23469387755102042,3.4588123800557686
"(53, 78)",0.4897959183673469,3.430984398471975
"(53, 79)",0.35714285714285715,3.7326716562876334
"(53, 80)",0.1836734693877551,3.38180772960186
"(53, 81)",0.4489795918367347,3.6569703953307973
"(53, 82)",0.22448979591836735,3.6704421723000356
"(53, 83)",0.23469387755102042,3.438824281909249
"(53, 84)",0.47959183673469385,3.536320498856631
"(53, 85)",0.3979591836734694,3.5396601686875027
"(53, 86)",0.4387755102040816,3.6923505718057807
"(53, 87)",0.8775510204081632,3.166799089041623
"(53, 88)",0.20408163265306123,3.5362692528537343
"(53, 89)",0.3877551020408163,3.6936747753514654
"(53, 90)",0.29591836734693877,3.9597762182724376
"(53, 91)",0.2857142857142857,3.631721188101852
"(53, 92)",0.2755102040816326,3.525107658993114
"(53, 93)",0.29591836734693877,3.4083115217978492
"(53, 94)",0.20408163265306123,3.0949298091102064
"(53, 95)",0.4489795918367347,3.441136284308
"(53, 96)",0.16326530612244897,3.8103222337636082
"(53, 97)",0.42857142857142855,3.4599614821442772
"(53, 98)",0.4489795918367347,3.455109212615273
"(53, 99)",0.37755102040816324,3.85456025068249
"(54, 55)",0.826530612244898,3.3239177733928233
"(54, 56)",0.5408163265306123,3.5391493797302247
"(54, 57)",0.46938775510204084,3.4573260758604323
"(54, 58)",0.4387755102040816,3.476565652168714
"(54, 59)",0.6326530612244898,3.3584942464101113
"(54, 60)",0.6836734693877551,3.730938784146713
"(54, 61)",0.6938775510204082,3.496142049816167
"(54, 62)",0.45918367346938777,3.52309402744327
"(54, 63)",0.8061224489795918,3.2735242023380526
"(54, 64)",0.25510204081632654,3.429790129703758
"(54, 65)",0.6530612244897959,3.404792200055039
"(54, 66)",0.24489795918367346,3.580337072240895
"(54, 67)",0.35714285714285715,3.589282687368064
"(54, 68)",0.4489795918367347,3.8049458970194276
"(54, 69)",0.6428571428571429,3.3967450222837816
"(54, 70)",0.7040816326530612,3.5000254922899705
"(54, 71)",0.5204081632653061,3.4915817205884814
"(54, 72)",0.37755102040816324,3.480888027328629
"(54, 73)",0.3979591836734694,3.950527009036806
"(54, 74)",0.6224489795918368,3.470915445836924
"(54, 75)",0.1836734693877551,3.6101065230580556
"(54, 76)",0.673469387755102,3.663338034803217
"(54, 77)",0.3979591836734694,3.6709061633456836
"(54, 78)",0.6224489795918368,3.4986361538598296
"(54, 79)",0.4387755102040816,3.758977832538741
"(54, 80)",0.5204081632653061,3.4200535896605095
"(54, 81)",0.5510204081632653,3.6332986724060192
"(54, 82)",0.5510204081632653,3.4129859973986942
"(54, 83)",0.6326530612244898,3.304652707444297
"(54, 84)",0.5918367346938775,3.30139170952563
"(54, 85)",0.826530612244898,3.5076091870017674
"(54, 86)",0.6326530612244898,3.4857836516007135
"(54, 87)",0.35714285714285715,3.5110104373682325
"(54, 88)",0.5102040816326531,3.5582127601158717
"(54, 89)",0.23469387755102042,3.7015422112351164
"(54, 90)",0.24489795918367346,3.333566377096087
"(54, 91)",0.37755102040816324,3.668049086695132
"(54, 92)",0.5612244897959183,3.603636854461261
"(54, 93)",0.15306122448979592,3.4596046318610507
"(54, 94)",0.061224489795918366,3.0517650892754564
"(54, 95)",0.6224489795918368,3.5062376884145476
"(54, 96)",0.37755102040816324,3.596469257328961
"(54, 97)",0.15306122448979592,3.355716276168823
"(54, 98)",0.7244897959183674,3.781158880463668
"(54, 99)",0.19387755102040816,3.2323605925123267
"(55, 56)",0.3979591836734694,3.663130243258043
"(55, 57)",0.4897959183673469,3.524185209688933
"(55, 58)",0.29591836734693877,3.4868042067946674
"(55, 59)",0.6836734693877551,3.5616398276509464
"(55, 60)",0.45918367346938777,3.6738029675440744
"(55, 61)",0.5510204081632653,3.5388294244712255
"(55, 62)",0.32653061224489793,3.437036753746501
"(55, 63)",0.7346938775510204,3.3261848081041268
"(55, 64)",0.30612244897959184,3.493045442244586
"(55, 65)",0.6632653061224489,3.5476814764682376
"(55, 66)",0.14285714285714285,3.359058422011298
"(55, 67)",0.37755102040816324,3.5494107490983504
"(55, 68)",0.5102040816326531,3.6614222206451275
"(55, 69)",0.6632653061224489,3.388851961203381
"(55, 70)",0.5204081632653061,3.651368273977648
"(55, 71)",0.4897959183673469,3.6391768733274588
"(55, 72)",0.24489795918367346,3.561513716714424
"(55, 73)",0.5,3.725667092778267
"(55, 74)",0.46938775510204084,3.5315525195815347
"(55, 75)",0.17346938775510204,3.4354077282114925
"(55, 76)",0.5510204081632653,3.5160387109179014
"(55, 77)",0.5918367346938775,3.806622294198095
"(55, 78)",0.6632653061224489,3.4369304060935972
"(55, 79)",0.30612244897959184,3.7586150351024807
"(55, 80)",0.3979591836734694,3.3803451321341775
"(55, 81)",0.5612244897959183,3.7136001823184728
"(55, 82)",0.45918367346938777,3.279504700823947
"(55, 83)",0.5204081632653061,3.620120240523752
"(55, 84)",0.7040816326530612,3.358203093920435
"(55, 85)",0.7551020408163265,3.286907016147267
"(55, 86)",0.5204081632653061,3.5438194537381515
"(55, 87)",0.37755102040816324,3.471057919894948
"(55, 88)",0.29591836734693877,3.7238118403724263
"(55, 89)",0.19387755102040816,3.498673866648193
"(55, 90)",0.24489795918367346,3.3681293660347613
"(55, 91)",0.41836734693877553,3.8527338775721462
"(55, 92)",0.5204081632653061,3.714221158874369
"(55, 93)",0.21428571428571427,3.8324070820766214
"(55, 94)",0.030612244897959183,3.3209571259362356
"(55, 95)",0.5204081632653061,3.617383695685345
"(55, 96)",0.3469387755102041,3.4729517424872163
"(55, 97)",0.2857142857142857,3.5952402031099475
"(55, 98)",0.5816326530612245,3.6351286049159066
"(55, 99)",0.12244897959183673,3.378945431223622
"(56, 57)",0.7755102040816326,3.3288188354443697
"(56, 58)",0.7755102040816326,3.602104349473936
"(56, 59)",0.5816326530612245,3.5946760451028106
"(56, 60)",0.7653061224489796,3.5133879102509598
"(56, 61)",0.6836734693877551,3.4977100185144727
"(56, 62)",0.6428571428571429,3.632498268532542
"(56, 63)",0.7040816326530612,3.621439266204834
"(56, 64)",0.47959183673469385,3.5135447998677405
"(56, 65)",0.673469387755102,3.3924588817974617
"(56, 66)",0.37755102040816324,3.6123721599578857
"(56, 67)",0.7959183673469388,3.3734072015399024
"(56, 68)",0.673469387755102,3.522032995481749
"(56, 69)",0.6122448979591837,3.6141809364159903
"(56, 70)",0.6326530612244898,3.5233770736626218
"(56, 71)",0.6836734693877551,3.606702248616652
"(56, 72)",0.5102040816326531,3.5932122578223544
"(56, 73)",0.6020408163265306,3.8160304852894376
"(56, 74)",0.46938775510204084,3.275893817513676
"(56, 75)",0.23469387755102042,3.299539283982345
"(56, 76)",0.6224489795918368,3.7362590194803422
"(56, 77)",0.7142857142857143,3.42100089010985
"(56, 78)",0.6122448979591837,3.4359515287258007
"(56, 79)",0.46938775510204084,3.823480933113436
"(56, 80)",0.6224489795918368,3.573959727909254
"(56, 81)",0.6224489795918368,3.1772494378842806
"(56, 82)",0.5918367346938775,3.7468601407543307
"(56, 83)",0.6326530612244898,3.4587269127368927
"(56, 84)",0.4897959183673469,3.6450056909421167
"(56, 85)",0.4897959183673469,3.6297222643062987
"(56, 86)",0.35714285714285715,3.6790022923883083
"(56, 87)",0.25510204081632654,3.8160539501804416
"(56, 88)",0.5306122448979592,3.53191400976742
"(56, 89)",0.5204081632653061,3.6079274080016397
"(56, 90)",0.40816326530612246,3.492288123753111
"(56, 91)",0.5510204081632653,3.7774739958144523
"(56, 92)",0.5204081632653061,3.44278164470897
"(56, 93)",0.336734693877551,3.7893616429760923
"(56, 94)",0.08163265306122448,3.3059375286102295
"(56, 95)",0.45918367346938777,3.824268648935401
"(56, 96)",0.5408163265306123,3.6167854607597856
"(56, 97)",0.25510204081632654,3.6088967448786686
"(56, 98)",0.6122448979591837,3.5553933121577033
"(56, 99)",0.37755102040816324,3.258393168991262
"(57, 58)",0.7040816326530612,3.514681285566038
"(57, 59)",0.46938775510204084,3.6994294992515018
"(57, 60)",0.5306122448979592,3.564561616956142
"(57, 61)",0.6326530612244898,3.4194875096415616
"(57, 62)",0.5306122448979592,3.5606623487039046
"(57, 63)",0.6428571428571429,3.8390763009715285
"(57, 64)",0.6122448979591837,3.712837993551832
"(57, 65)",0.5408163265306123,3.806085481052905
"(57, 66)",0.4489795918367347,3.6135529397890487
"(57, 67)",0.7551020408163265,3.328038955156782
"(57, 68)",0.6326530612244898,3.6534783614648356
"(57, 69)",0.45918367346938777,3.772928139296445
"(57, 70)",0.6530612244897959,3.6148033743230705
"(57, 71)",0.6224489795918368,3.6092826990144595
"(57, 72)",0.3979591836734694,3.6022477101107113
"(57, 73)",0.7040816326530612,3.318334680253809
"(57, 74)",0.5306122448979592,3.6196504287552416
"(57, 75)",0.3877551020408163,3.4997006242925472
"(57, 76)",0.6224489795918368,3.601394129614545
"(57, 77)",0.46938775510204084,3.8316141240364683
"(57, 78)",0.40816326530612246,3.6974408937537153
"(57, 79)",0.5612244897959183,3.532299752668901
"(57, 80)",0.6326530612244898,3.7717647101428056
"(57, 81)",0.5102040816326531,3.712867520890146
"(57, 82)",0.6530612244897959,3.5605680336031997
"(57, 83)",0.7040816326530612,3.696863188275269
"(57, 84)",0.5306122448979592,3.379244292604512
"(57, 85)",0.5816326530612245,3.7106249197474064
"(57, 86)",0.3877551020408163,3.4733621673049213
"(57, 87)",0.4387755102040816,3.7129159596589236
"(57, 88)",0.336734693877551,3.6697622928126106
"(57, 89)",0.5204081632653061,3.6272763991141104
"(57, 90)",0.25510204081632654,3.7018827294881365
"(57, 91)",0.3877551020408163,3.6405210811158883
"(57, 92)",0.5306122448979592,3.6602766152915605
"(57, 93)",0.46938775510204084,3.464696664559214
"(57, 94)",0.08163265306122448,3.2227238460020584
"(57, 95)",0.3877551020408163,3.515852055459652
"(57, 96)",0.5918367346938775,3.5872934911852683
"(57, 97)",0.24489795918367346,3.7961186202226487
"(57, 98)",0.46938775510204084,3.8123935260692563
"(57, 99)",0.29591836734693877,3.3336692111832753
"(58, 59)",0.336734693877551,3.7391156752904258
"(58, 60)",0.6632653061224489,3.544192150098468
"(58, 61)",0.4489795918367347,3.6280417332955457
"(58, 62)",0.7448979591836735,3.163733266700398
"(58, 63)",0.6428571428571429,3.6886807084083557
"(58, 64)",0.5102040816326531,3.4886272332885047
"(58, 65)",0.35714285714285715,3.3460720121860503
"(58, 66)",0.3877551020408163,3.6529171945618804
"(58, 67)",0.6938775510204082,3.4374207875184846
"(58, 68)",0.4489795918367347,3.73101726415995
"(58, 69)",0.45918367346938777,3.49440213958774
"(58, 70)",0.7040816326530612,3.8259078101678328
"(58, 71)",0.4387755102040816,3.8699293647493636
"(58, 72)",0.6632653061224489,3.778307813689822
"(58, 73)",0.4489795918367347,3.6629880236797647
"(58, 74)",0.6122448979591837,3.536591767190813
"(58, 75)",0.3979591836734694,3.6369003855663795
"(58, 76)",0.5102040816326531,3.755496712107407
"(58, 77)",0.6632653061224489,3.279088785163069
"(58, 78)",0.42857142857142855,3.7283872072979554
"(58, 79)",0.6938775510204082,3.6541996153734497
"(58, 80)",0.673469387755102,3.4032212962706883
"(58, 81)",0.3979591836734694,3.6013574465461398
"(58, 82)",0.7755102040816326,3.315263789009165
"(58, 83)",0.6530612244897959,3.4254769467074295
"(58, 84)",0.3469387755102041,3.625518186033265
"(58, 85)",0.5306122448979592,3.470245650259115
"(58, 86)",0.32653061224489793,3.5954870261436653
"(58, 87)",0.25510204081632654,3.517803192138672
"(58, 88)",0.7244897959183674,3.577794445188422
"(58, 89)",0.30612244897959184,3.567709430267936
"(58, 90)",0.5,3.3244608291264237
"(58, 91)",0.35714285714285715,3.420089297205488
"(58, 92)",0.3877551020408163,3.581917812899938
"(58, 93)",0.3469387755102041,3.423924101365579
"(58, 94)",0.30612244897959184,3.0791575557717654
"(58, 95)",0.2857142857142857,3.626247322559357
"(58, 96)",0.5408163265306123,3.4737555980682373
"(58, 97)",0.3673469387755102,3.539336754026867
"(58, 98)",0.41836734693877553,3.644637874507029
"(58, 99)",0.3979591836734694,3.51812655419375
"(59, 60)",0.5714285714285714,3.422327522758965
"(59, 61)",0.8061224489795918,3.396774252978238
"(59, 62)",0.336734693877551,3.283111521330747
"(59, 63)",0.5918367346938775,3.472287031737241
"(59, 64)",0.2755102040816326,3.5696247987919025
"(59, 65)",0.7551020408163265,3.291865068263021
"(59, 66)",0.19387755102040816,3.4577576214807078
"(59, 67)",0.30612244897959184,3.2928160848440946
"(59, 68)",0.7040816326530612,3.5874825650398883
"(59, 69)",0.7959183673469388,3.190086440143422
"(59, 70)",0.5306122448979592,3.636487524818491
"(59, 71)",0.6938775510204082,3.3872313763784327
"(59, 72)",0.23469387755102042,3.373539146133091
"(59, 73)",0.47959183673469385,3.437257600797189
"(59, 74)",0.336734693877551,3.7411444360559636
"(59, 75)",0.14285714285714285,3.4967838153243065
"(59, 76)",0.5408163265306123,3.5792646579823253
"(59, 77)",0.3877551020408163,3.6203825306669573
"(59, 78)",0.6224489795918368,3.378745702681718
"(59, 79)",0.3469387755102041,3.596116968718442
"(59, 80)",0.4387755102040816,3.552830187050072
"(59, 81)",0.5714285714285714,3.762050686655818
"(59, 82)",0.336734693877551,3.525154496098424
"(59, 83)",0.6326530612244898,3.611294482435499
"(59, 84)",0.7551020408163265,3.4549805775932643
"(59, 85)",0.7346938775510204,3.2871092866968223
"(59, 86)",0.40816326530612246,3.804077936543359
"(59, 87)",0.2857142857142857,3.8066328267256417
"(59, 88)",0.32653061224489793,3.701786967505396
"(59, 89)",0.17346938775510204,3.5558878561215743
"(59, 90)",0.21428571428571427,3.35277615913323
"(59, 91)",0.673469387755102,3.4771208336593906
"(59, 92)",0.5408163265306123,3.59396362519479
"(59, 93)",0.07142857142857142,3.4316706174128764
"(59, 94)",0.030612244897959183,2.8651143903130882
"(59, 95)",0.6428571428571429,3.611428240398029
"(59, 96)",0.41836734693877553,3.676370842843993
"(59, 97)",0.19387755102040816,3.4275456633207932
"(59, 98)",0.5816326530612245,3.8894683826537357
"(59, 99)",0.10204081632653061,3.4432940215900025
"(60, 61)",0.46938775510204084,3.725840791788968
"(60, 62)",0.5918367346938775,3.6221575045159886
"(60, 63)",0.7448979591836735,3.2471326910532436
"(60, 64)",0.40816326530612246,3.616431415081024
"(60, 65)",0.6530612244897959,3.620264624937987
"(60, 66)",0.4387755102040816,3.4236491824451245
"(60, 67)",0.5816326530612245,3.5078182641802163
"(60, 68)",0.45918367346938777,3.4443251816164544
"(60, 69)",0.5714285714285714,3.4184308814572857
"(60, 70)",0.673469387755102,3.5167392534122133
"(60, 71)",0.4489795918367347,3.7318494505838515
"(60, 72)",0.5,3.5903248378822394
"(60, 73)",0.3877551020408163,3.7906934824483147
"(60, 74)",0.4387755102040816,3.6201240893067985
"(60, 75)",0.21428571428571427,3.468540489116562
"(60, 76)",0.6836734693877551,3.646820580391657
"(60, 77)",0.47959183673469385,3.5392157268953754
"(60, 78)",0.673469387755102,3.410068420802846
"(60, 79)",0.6122448979591837,3.707757476213816
"(60, 80)",0.3979591836734694,3.6344162150546238
"(60, 81)",0.5306122448979592,3.653521018607594
"(60, 82)",0.4387755102040816,3.4010650373640514
"(60, 83)",0.4897959183673469,3.5850642855678285
"(60, 84)",0.45918367346938777,3.7481101323973456
"(60, 85)",0.5102040816326531,3.43512261122988
"(60, 86)",0.45918367346938777,3.7156238107599764
"(60, 87)",0.336734693877551,3.42209903474124
"(60, 88)",0.5612244897959183,3.771808304228224
"(60, 89)",0.3673469387755102,3.475698398916345
"(60, 90)",0.5306122448979592,3.6058764358361564
"(60, 91)",0.3979591836734694,3.734849612260687
"(60, 92)",0.5918367346938775,3.7495915918815426
"(60, 93)",0.2653061224489796,3.658679347613762
"(60, 94)",0.11224489795918367,3.1208607345296624
"(60, 95)",0.5204081632653061,3.868389904499054
"(60, 96)",0.29591836734693877,3.526662257739476
"(60, 97)",0.17346938775510204,3.82515244751141
"(60, 98)",0.6224489795918368,3.77002653616284
"(60, 99)",0.4897959183673469,3.5103657181773866
"(61, 62)",0.32653061224489793,3.74278230729856
"(61, 63)",0.6428571428571429,3.348567061383149
"(61, 64)",0.25510204081632654,3.4350942613697852
"(61, 65)",0.7551020408163265,3.1121216009710437
"(61, 66)",0.2755102040816326,3.5118797602398053
"(61, 67)",0.3469387755102041,3.579556385330532
"(61, 68)",0.5306122448979592,3.6891397497870706
"(61, 69)",0.5816326530612245,3.767493817658551
"(61, 70)",0.41836734693877553,3.445556712777991
"(61, 71)",0.7142857142857143,3.3297958352736066
"(61, 72)",0.20408163265306123,3.637867530186971
"(61, 73)",0.5102040816326531,3.6705598245406974
"(61, 74)",0.47959183673469385,3.68137577121908
"(61, 75)",0.21428571428571427,3.512096921602885
"(61, 76)",0.5612244897959183,3.630049446307191
"(61, 77)",0.5510204081632653,3.848604858468432
"(61, 78)",0.6122448979591837,3.5745881727484408
"(61, 79)",0.3163265306122449,3.6250925226645037
"(61, 80)",0.6326530612244898,3.556770726767453
"(61, 81)",0.47959183673469385,3.6657536475554755
"(61, 82)",0.3979591836734694,3.607604993241174
"(61, 83)",0.6632653061224489,3.4348422772479505
"(61, 84)",0.6632653061224489,3.1410451623900184
"(61, 85)",0.5612244897959183,3.549590195928301
"(61, 86)",0.30612244897959184,3.825964752551729
"(61, 87)",0.22448979591836735,3.244938686629322
"(61, 88)",0.46938775510204084,3.627004438897838
"(61, 89)",0.29591836734693877,3.3259799372066152
"(61, 90)",0.20408163265306123,3.4012072957080344
"(61, 91)",0.5714285714285714,3.5698665142059327
"(61, 92)",0.6224489795918368,3.553772565480825
"(61, 93)",0.1836734693877551,3.360487698384051
"(61, 94)",0.10204081632653061,3.087870308181696
"(61, 95)",0.47959183673469385,3.652662253379822
"(61, 96)",0.5,3.5518637526351795
"(61, 97)",0.1836734693877551,3.55258432379714
"(61, 98)",0.4897959183673469,3.6510801315307617
"(61, 99)",0.11224489795918367,3.4012011073331916
"(62, 63)",0.5408163265306123,3.377627804875374
"(62, 64)",0.7040816326530612,3.414273150265217
"(62, 65)",0.29591836734693877,3.6286057427122786
"(62, 66)",0.7755102040816326,3.3184581815668968
"(62, 67)",0.7346938775510204,3.458475575663827
"(62, 68)",0.3469387755102041,3.7214484476206597
"(62, 69)",0.336734693877551,3.4981233184987848
"(62, 70)",0.6530612244897959,3.612159272201923
"(62, 71)",0.3469387755102041,3.575424887239933
"(62, 72)",0.7346938775510204,3.45287850760577
"(62, 73)",0.2755102040816326,3.3038264983290926
"(62, 74)",0.4897959183673469,3.4643604243010806
"(62, 75)",0.4489795918367347,3.528248140854495
"(62, 76)",0.40816326530612246,3.4495926614201395
"(62, 77)",0.5510204081632653,3.5816063738276815
"(62, 78)",0.42857142857142855,3.562167278433268
"(62, 79)",0.6938775510204082,3.662756030623977
"(62, 80)",0.3673469387755102,3.8663623679767953
"(62, 81)",0.2755102040816326,3.4729160236275716
"(62, 82)",0.5306122448979592,3.298000456048892
"(62, 83)",0.45918367346938777,3.671383515923424
"(62, 84)",0.20408163265306123,3.2742573374084065
"(62, 85)",0.32653061224489793,3.61064226844094
"(62, 86)",0.23469387755102042,3.733907397662368
"(62, 87)",0.4897959183673469,3.4813516972199925
"(62, 88)",0.4897959183673469,3.4670736140438487
"(62, 89)",0.42857142857142855,3.625139888255827
"(62, 90)",0.5510204081632653,3.4147081637786605
"(62, 91)",0.23469387755102042,3.5229144637401286
"(62, 92)",0.3163265306122449,3.5740922239788793
"(62, 93)",0.47959183673469385,3.694813275112296
"(62, 94)",0.4489795918367347,3.3806408728872026
"(62, 95)",0.1836734693877551,3.723135430916496
"(62, 96)",0.23469387755102042,3.376663959452084
"(62, 97)",0.5510204081632653,3.7523695385974385
"(62, 98)",0.3979591836734694,3.700618262763496
"(62, 99)",0.6836734693877551,3.684709302507914
"(63, 64)",0.336734693877551,3.605768813141461
"(63, 65)",0.673469387755102,3.4170391610544972
"(63, 66)",0.30612244897959184,3.6245668840802407
"(63, 67)",0.5714285714285714,3.493448781756173
"(63, 68)",0.46938775510204084,3.5831012858284845
"(63, 69)",0.6530612244897959,3.617638117616827
"(63, 70)",0.5,3.4408639456544603
"(63, 71)",0.5714285714285714,3.6508075403510976
"(63, 72)",0.25510204081632654,3.6732189017429686
"(63, 73)",0.42857142857142855,3.6487432379147102
"(63, 74)",0.5816326530612245,3.4142479467810247
"(63, 75)",0.19387755102040816,3.578554012378057
"(63, 76)",0.5408163265306123,3.4364815206702697
"(63, 77)",0.6836734693877551,3.4589305581717658
"(63, 78)",0.7040816326530612,3.5106315829537134
"(63, 79)",0.5612244897959183,3.534724403650333
"(63, 80)",0.5306122448979592,3.537520771676844
"(63, 81)",0.6326530612244898,3.8027365873525807
"(63, 82)",0.5,3.6289740999539695
